DATE,FEDFUNDS,IRLTLT01EZM156N,IRLTLT01GBM156N,IRLTLT01USM156N,IRLTLT01JPM156N
1993-03-01,0.013201320132013139,-0.027352972455599422,-0.028930817610062998,-0.04472843450479225,-0.020639600816511727
1993-04-01,-0.03583061889250816,0.001104332043123657,0.022020725388601115,-0.0016722408026756952,0.06368689207966649
1993-05-01,0.013513513513513598,-0.01240730021079317,0.03295310519645134,0.011725293132328396,0.07620291748312646
1993-06-01,0.01333333333333342,-0.029052342877365134,-0.02331288343558291,-0.013245033112582738,-0.02164677321464681
1993-07-01,0.006578947368421018,-0.043031573192400585,-0.042713567839196,-0.025167785234899376,-0.06596360628618692
1993-08-01,-0.009803921568627527,-0.057380561308291056,-0.07217847769028873,-0.022375215146299476,-0.02435244631392519
1993-09-01,0.01980198019801982,-0.03885248178592615,-0.015558698727015652,-0.05633802816901401,-0.08872248695257545
1993-10-01,-0.032362459546925404,-0.032908565423016234,-0.012931034482758563,-0.005597014925373234,-0.021165338645418363
1993-11-01,0.010033444816053505,0.002594579908985928,-0.0029112081513829047,0.07317073170731692,-0.042991605189519166
1993-12-01,-0.019867549668874163,-0.026461263311925887,-0.061999999999999944,0.00874125874125875,-0.09728867623604465
1994-01-01,0.03040540540540526,-0.06893240365746722,-0.007143635316638863,-0.0034662045060658286,0.05918727915194344
1994-02-01,0.06557377049180335,0.0284005979073243,0.059221870395334886,0.03826086956521735,0.12343619683069229
1994-03-01,0.027692307692307683,0.0683139534883721,0.09764399455395711,0.085427135678392,0.10195496164315765
1994-04-01,0.06586826347305386,0.014965986394557929,0.05704462720776582,0.07561728395061706,-0.08084437457893556
1994-05-01,0.1264044943820224,0.03887399463806962,0.05642785168556541,0.03012912482065988,-0.02663083312973369
1994-06-01,0.05985037406483795,0.07999999999999985,0.05167521883489279,-0.011142061281337101,0.07379518072289137
1994-07-01,0.0023529411764704466,0.002389486260454099,-0.020377705068595375,0.028169014084507005,0.05913978494623651
1994-08-01,0.04929577464788726,0.0345649582836709,0.013992734091175407,-0.008219178082191747,0.05451335246082545
1994-09-01,0.05816554809843422,0.05069124423963123,0.02814248069899672,0.03038674033149169,-0.028463792381749564
1994-10-01,0.006342494714587588,0.004385964912280826,-0.013062197191964775,0.03753351206434319,0.009047824213700872
1994-11-01,0.1113445378151261,-0.004366812227074357,-0.01635591193320951,0.028423772609819098,0.0072587532023911105
1994-12-01,0.030245746691871522,0.002192982456140413,-0.006333877560472989,-0.018844221105527637,-0.033276812208562934
1995-01-01,0.014678899082568808,0.02188183807439814,0.017887524180203673,-0.003841229193341733,0.009647007235255467
1995-02-01,0.07052441229656403,-0.016059957173447548,-0.009067075753586229,-0.0398457583547559,-0.019543973941368198
1995-03-01,0.01013513513513531,0.02611534276387384,-0.007151356909319784,-0.036144578313252906,-0.08903654485049817
1995-04-01,0.011705685618728978,-0.018027571580063628,-0.01815262165747411,-0.019444444444444486,-0.1380987114028691
1995-05-01,-0.006611570247933907,-0.05183585313174954,-0.030529284884685537,-0.06090651558073645,-0.04485190409026796
1995-06-01,-0.0016638935108153063,-0.003416856492027276,-0.008618371188968355,-0.06938159879336347,-0.10691080921441232
1995-07-01,-0.025000000000000022,-0.004571428571428449,0.01869366314413612,0.017828200972447306,-0.03009259259259267
1995-08-01,-0.018803418803418737,-0.027554535017221604,-0.017479089247455115,0.03343949044585992,0.09614728946471196
1995-09-01,0.010452961672473782,-0.012987012987013102,-0.020734516872204845,-0.044684129429892194,-0.05754276827371696
1995-10-01,-0.006896551724137945,0.014354066985646119,0.01863221196185494,-0.02580645161290329,-0.034653465346534684
1995-11-01,0.00694444444444442,-0.037735849056603765,-0.039707535168649,-0.018211920529801362,0.04205128205128217
1995-12-01,-0.034482758620689724,-0.04166666666666663,-0.036346331927152975,-0.03709949409780766,-0.021325459317585338
1996-01-01,-0.0071428571428571175,-0.04859335038363166,-0.006913487974801846,-0.010507880910682998,0.04592691920885006
1996-02-01,-0.0611510791366906,0.029569892473118253,0.04314052252445966,0.028318584070796238,0.048397435897435725
1996-03-01,0.01724137931034475,0.022193211488250597,0.03803241516143174,0.0791738382099827,0.008560073372057442
1996-04-01,-0.016949152542372836,-0.026819923371647514,0.0003971701625915536,0.038277511961722466,0.0006062443164596143
1996-05-01,0.003831417624521105,-0.01837270341207342,0.0033373861690775275,0.03533026113671278,0.02635564980308991
1996-06-01,0.005725190839694472,0.00401069518716568,-0.004092938136043722,0.02522255192878342,-0.04014167650531286
1996-07-01,0.024667931688804767,-0.015978695073235683,-0.017109510802086003,-0.005788712011577379,0.012915129151291671
1996-08-01,-0.03333333333333344,-0.010825439783491264,-0.011912281144993764,-0.033478893740902516,-0.025804493017607788
1996-09-01,0.015325670498084198,-0.024623803009575895,-0.000869353993275257,0.028614457831325435,-0.08756622000623249
1996-10-01,-0.011320754716981019,-0.06311360448807857,-0.03503474043838217,-0.04392386530014636,-0.04371584699453557
1996-11-01,0.013358778625954137,-0.03742514970059885,0.007147308819434484,-0.050535987748851485,-0.014642857142857069
1996-12-01,-0.0037664783427494575,-0.018662519440124425,-0.0031072256161785994,0.016129032258064502,-0.05871692642261683
1997-01-01,-0.007561436672967825,-0.012678288431061668,-0.002165988694595611,0.04444444444444451,0.013477088948787186
1997-02-01,-0.011428571428571344,-0.027287319422151013,-0.0475169419737399,-0.024316109422492405,-0.018617021276595702
1997-03-01,0.038535645472061564,0.04290429042904309,0.03588004780300702,0.0420560747663552,-0.02284165698799856
1997-04-01,0.02226345083487935,0.011075949367088445,0.024629748873148838,0.029895366218235964,-0.05625990491283672
1997-05-01,-0.001814882032667886,-0.032863849765258246,-0.061521340665095625,-0.0261248185776487,0.1486146095717884
1997-06-01,0.010909090909090757,-0.014563106796116498,-0.0036690336351334896,-0.032786885245901565,-0.01900584795321636
1997-07-01,-0.007194244604316502,-0.04269293924466333,-0.011775742809935874,-0.04160246533127898,-0.06669150521609546
1997-08-01,0.0036231884057971175,0.018867924528301883,0.004477379316207841,0.012861736334405238,-0.0602794411177644
1997-09-01,0.0,-0.047138047138047146,-0.037761132975046796,-0.014285714285714235,-0.061172472387425736
1997-10-01,-0.0072202166064981865,0.01590106007067127,-0.04554649935499,-0.02898550724637672,-0.09773755656108596
1997-11-01,0.0036363636363636598,-0.02782608695652178,0.01737087038658247,-0.024875621890547372,-0.026579739217652887
1997-12-01,-0.0036231884057970065,-0.023255813953488302,-0.03775664251207722,-0.011904761904761973,-0.0010303967027305294
1998-01-01,0.010909090909090757,-0.04395604395604402,-0.04331727827546705,-0.04647160068846812,0.004641567818463033
1998-02-01,-0.008992805755395628,-0.019157088122605304,-0.008478467644068455,0.005415162454873723,0.026694045174538106
1998-03-01,-0.003629764065335661,-0.02148437500000011,-0.008947916838954018,0.014362657091562037,-0.07250000000000001
1998-04-01,-0.007285974499089298,-0.001996007984031878,-0.02788718291054737,-0.0017699115044248481,0.006469002695417725
1998-05-01,0.007339449541284404,0.01200000000000001,0.006849903002626556,0.0017730496453902678,-0.113551151580075
1998-06-01,0.012750455373406133,-0.029644268774703497,-0.01543104624198599,-0.026548672566371723,-0.06948640483383683
1998-07-01,-0.003597122302158251,-0.018329938900203624,0.009975235093431234,-0.0072727272727273196,0.09285714285714297
1998-08-01,0.0018050541516245744,-0.047717842323651505,-0.04480529501534669,-0.02197802197802201,-0.10754604872251938
1998-09-01,-0.007207207207207245,-0.06971677559912859,-0.07532402254694293,-0.09925093632958804,-0.26564580559254325
1998-10-01,-0.07985480943738643,-0.004683840749414414,-0.02710153368278001,-0.058212058212058104,-0.20308250226654578
1998-11-01,-0.047337278106508895,-0.0023529411764705577,-0.01640260206728661,0.0662251655629138,0.111490329920364
1998-12-01,-0.03105590062111807,-0.06839622641509435,-0.0835226811653006,-0.037267080745341574,0.5230296827021494
1999-01-01,-0.010683760683760646,-0.032405063291139236,-0.0510680686220254,0.015053763440860068,0.28360215053763427
1999-02-01,0.02807775377969768,0.03982208267922549,0.033848091816739645,0.05932203389830515,0.1083769633507854
1999-03-01,0.010504201680672232,0.052035629812289264,0.05042983821837144,0.04600000000000004,-0.1421823334907888
1999-04-01,-0.014553014553014387,-0.03355656541497243,-0.013618593461356854,-0.00956022944550683,-0.13931718061674014
1999-05-01,0.0,0.040636523374662836,0.06855400696864122,0.06949806949806958,-0.14651311580294302
1999-06-01,0.00421940928270037,0.07652976289566915,0.05396592483899898,0.06498194945848379,0.22338830584707625
1999-07-01,0.04831932773109249,0.07279033291360171,0.03876943305746772,-0.01864406779661021,0.04350490196078449
1999-08-01,0.01603206412825653,0.042090523454552775,0.011001284413916235,0.02590673575129543,0.10275983558426294
1999-09-01,0.029585798816567976,0.03452159822945888,0.04781632051848583,-0.0033670033670034627,-0.0633652822151225
1999-10-01,-0.003831417624520994,0.04513590434168058,0.03324605949849757,0.03209459459459474,-0.038089823763502006
1999-11-01,0.04230769230769216,-0.052525769427589686,-0.09618884032584474,-0.013093289689034338,0.07387706855791953
1999-12-01,-0.022140221402214055,0.023185833879865836,0.014018251952206295,0.041459369817578695,-0.027517886626307164
2000-01-01,0.028301886792452935,0.07429681019530943,0.08047875301540164,0.060509554140127264,-0.043010752688172005
2000-02-01,0.05137614678899083,-0.006124418706677237,-0.032287426795129526,-0.021021021021021102,0.06209343583678306
2000-03-01,0.02094240837696315,-0.03054594251006426,-0.046852538733206606,-0.039877300613496924,0.012806236080178168
2000-04-01,0.029059829059828957,-0.013987542345098802,-0.009198056119314124,-0.04313099041533541,-0.04343045629466735
2000-05-01,0.04152823920265791,0.01878532638811925,0.01540976828970364,0.07512520868113515,-0.02011494252873558
2000-06-01,0.04146730462519943,-0.030840358988305838,-0.03582995576777159,-0.052795031055900776,-0.02404692082111448
2000-07-01,0.0015313935681469104,0.02026041082051866,0.00558573430331899,-0.008196721311475419,0.015024038461538547
2000-08-01,-0.006116207951070374,-0.01017657736949229,0.01763762693746651,-0.036363636363636376,0.03611604499703969
2000-09-01,0.003076923076922977,0.012782038457263445,0.01052295918367352,-0.005145797598627877,0.07199999999999984
2000-10-01,-0.0015337423312883347,-0.00931006731050632,-0.03144432275908149,-0.010344827586206806,-0.03251599147121531
2000-11-01,0.0,-0.014881007329726859,-0.022921098526227035,-0.0034843205574913716,-0.028099173553718937
2000-12-01,-0.016897081413210335,-0.050171486402908805,-0.036580821057999646,-0.08391608391608385,-0.0793650793650793
2001-01-01,-0.06562499999999993,-0.011799526440410268,-0.013172360438128639,-0.01526717557251911,-0.07142857142857151
2001-02-01,-0.08193979933110374,0.0025757757278062066,-0.004600689071816211,-0.011627906976744318,-0.06167108753315653
2001-03-01,-0.03278688524590179,-0.01653024237716816,-0.025244569723097188,-0.04117647058823526,-0.17385159010600704
2001-04-01,-0.096045197740113,0.03306939916162088,0.0518392515415691,0.05112474437627812,0.12489307100085534
2001-05-01,-0.12291666666666667,0.03157956639353898,0.034062424193418206,0.048638132295719894,-0.049429657794676785
2001-06-01,-0.05700712589073631,-0.010299287410926339,0.015600258049381255,-0.020408163265306034,-0.07840000000000003
2001-07-01,-0.05037783375314864,0.008006451241287849,0.0016554060557063544,-0.007575757575757569,0.1328125
2001-08-01,-0.03183023872679047,-0.03653333333333331,-0.0419509195380211,-0.05152671755725202,0.029118773946360088
2001-09-01,-0.1589041095890411,-0.004112134751492746,0.0004412885626026153,-0.04828973843058337,0.0022338049143708627
2001-10-01,-0.18892508143322462,-0.04377258109342108,-0.03254070093832695,-0.03382663847780132,0.012630014858840966
2001-11-01,-0.1606425702811246,-0.031181880462538336,-0.04107516631090291,0.017505470459518557,-0.02567865003668368
2001-12-01,-0.1291866028708133,0.0625924100542139,0.05742257569535991,0.09462365591397837,0.004518072289156683
2002-01-01,-0.0494505494505495,0.01292651447930937,0.004966481360366037,-0.00982318271119842,0.0644677661169415
2002-02-01,0.005780346820809301,0.008600609209818977,0.0016269752496389511,-0.025793650793650813,0.057042253521126796
2002-03-01,-0.005747126436781658,0.04942658060440963,0.05991756512558144,0.07535641547861505,-0.05329780146568941
2002-04-01,0.011560693641618602,-0.0036302078435059837,0.0024711696869852418,-0.013257575757575801,-0.01900070372976781
2002-05-01,0.0,0.0011137959676810194,0.0068410693470408734,-0.009596928982725461,-0.020803443328550886
2002-06-01,0.0,-0.02606022892270543,-0.03224581981058672,-0.04457364341085279,-0.02710622710622701
2002-07-01,-0.011428571428571455,-0.026622006234389817,-0.018886056089429393,-0.05679513184584162,-0.02409638554216864
2002-08-01,0.005780346820809301,-0.0589370251024387,-0.05131229136266402,-0.08387096774193559,-0.03163580246913589
2002-09-01,0.005747126436781658,-0.04392213227367836,-0.05170670037926672,-0.09154929577464777,-0.10039840637450193
2002-10-01,0.0,0.022151968695421465,0.02564102564102555,0.018087855297157507,-0.030115146147032812
2002-11-01,-0.2342857142857142,-0.006726505893803525,0.004722703639514991,0.027918781725888353,-0.1059360730593607
2002-12-01,-0.0746268656716419,-0.040479923351624314,-0.015826469446720504,-0.004938271604938205,-0.0040858018386108474
2003-01-01,0.0,-0.03090888460229224,-0.038230654631496,0.004962779156327368,-0.14256410256410257
2003-02-01,0.016129032258064502,-0.04905978502681296,-0.04027426592860883,-0.03703703703703698,-0.009569377990430672
2003-03-01,-0.007936507936507908,0.016351457840819483,0.026393866748949835,-0.023076923076922995,-0.12560386473429952
2003-04-01,0.008000000000000007,0.024641403372746673,0.03283768471197668,0.03937007874015741,-0.08425414364640882
2003-05-01,0.0,-0.07335240842772361,-0.05521348767436152,-0.09848484848484851,-0.12971342383107098
2003-06-01,-0.031746031746031744,-0.04986347513205902,-0.025357252885276016,-0.0672268907563025,-0.08318890814558044
2003-07-01,-0.17213114754098358,0.09112883732173072,0.07175334938118505,0.19519519519519513,0.8071833648393194
2003-08-01,0.01980198019801982,0.03497760055137111,0.04451200145197154,0.11809045226130666,0.4707112970711296
2003-09-01,-0.01941747572815533,0.006468951411515711,0.023718505647263077,-0.040449438202247334,0.009957325746799528
2003-10-01,0.0,0.01800609655237584,0.04113977764576093,0.004683840749414525,0.011971830985915588
2003-11-01,-0.00990099009900991,0.03010607924607145,0.03217786472662065,0.002331002331002363,-0.07237299930410579
2003-12-01,-0.020000000000000018,-0.018432556672225098,-0.03336623889437329,-0.006976744186046546,-0.0022505626406600365
2004-01-01,0.020408163265306145,-0.022796143250688572,-0.02216094771241839,-0.02810304449648693,0.0
2004-02-01,0.010000000000000009,-0.017243404515234872,0.0037806788511749456,-0.01686746987951815,-0.08947368421052626
2004-03-01,-0.00990099009900991,-0.039179595056534344,-0.020143166305976345,-0.06127450980392157,0.17093311312964476
2004-04-01,0.0,0.055480917549882935,0.05270981991165469,0.13577023498694496,0.07193229901269405
2004-05-01,0.0,0.03389590797661701,0.031228565664716434,0.08505747126436791,-0.009868421052631637
2004-06-01,0.030000000000000027,0.012858510783821941,0.017254196173559277,0.0021186440677967155,0.20066445182724246
2004-07-01,0.2233009708737863,-0.023184621617971413,-0.017634615384615415,-0.04862579281183943,0.0005534034311014402
2004-08-01,0.13492063492063489,-0.03956585860447959,-0.01981089599279595,-0.04888888888888887,-0.12168141592920356
2004-09-01,0.12587412587412605,-0.012932172077065318,-0.019212717940524593,-0.035046728971962704,-0.12279596977329976
2004-10-01,0.09316770186335388,-0.0327175498298492,-0.029037447311083486,-0.007263922518159882,0.06460875807609479
2004-11-01,0.09659090909090895,-0.027818264059908504,-0.01635803116414658,0.021951219512195363,-0.020903573836817402
2004-12-01,0.11917098445595875,-0.04637216636079311,-0.03383578875551663,0.009546539379474916,-0.037878787878787845
2005-01-01,0.05555555555555536,-0.015097715013688173,0.0022729278841910894,-0.0023640661938535423,-0.06227630637079451
2005-02-01,0.09649122807017552,-0.005036327608982871,0.010238006120786514,-0.011848341232227444,0.083206106870229
2005-03-01,0.052000000000000046,0.040715846541089284,0.04524452968354997,0.07913669064748197,-0.0662438336856942
2005-04-01,0.06083650190114076,-0.050923588039867185,-0.03632193494578817,-0.03555555555555556,-0.051320754716981165
2005-05-01,0.07526881720430101,-0.04578677644291351,-0.04424683023930076,-0.04608294930875578,-0.01511535401750197
2005-06-01,0.01333333333333342,-0.04499031519633734,-0.0300183369931859,-0.033816425120772875,-0.07673667205169621
2005-07-01,0.07236842105263142,0.019022156663900835,0.003827572525497702,0.04499999999999993,0.13298337707786523
2005-08-01,0.07361963190184051,-0.00015078407720137132,0.005533468182558066,0.019138755980861344,0.05405405405405417
2005-09-01,0.03428571428571425,-0.04825818126979342,-0.0263589909593287,-0.014084507042253391,0.06227106227106227
2005-10-01,0.044198895027624197,0.05320868325146577,0.0326058562302598,0.06190476190476191,0.0434482758620689
2005-11-01,0.058201058201058364,0.06135283143768433,-0.008118301826043006,0.017937219730941756,-0.03899537343027093
2005-12-01,0.040000000000000036,-0.03353840047628498,-0.021864638642212775,-0.01541850220264318,0.023383768913342484
2006-01-01,0.03125,-0.004781460838955587,-0.033992319726923736,-0.01118568232662187,0.03965053763440851
2006-02-01,0.046620046620046596,0.046659003153830314,0.01941009030231644,0.03393665158371051,0.03296703296703307
2006-03-01,0.022271714922048824,0.05074626865671639,0.03933273957104699,0.03282275711159732,0.10075093867334162
2006-04-01,0.04357298474945548,0.07515008576329318,0.04632095791740953,0.057203389830508655,0.11199545196134175
2006-05-01,0.03131524008350728,0.012139794595672493,0.02901919118135332,0.024048096192384794,-0.05470347648261753
2006-06-01,0.010121457489878471,0.0036450508583110164,0.0033772156255378327,0.0,0.028123309897241766
2006-07-01,0.05010020040080154,0.005202326323280548,-0.0018222746275057267,-0.00391389432485334,0.01367701209889538
2006-08-01,0.00190839694656475,-0.031272123623758086,-0.0005369415807559008,-0.04125736738703334,-0.1344058121432279
2006-09-01,0.0,-0.03235724005846485,-0.021768561297947797,-0.032786885245901676,-0.023980815347721895
2006-10-01,0.0,0.01080785457575928,0.01390536443917223,0.0021186440677967155,0.055282555282555323
2006-11-01,0.0,-0.019890242959832993,-0.015231285884519496,-0.02748414376321373,-0.016298020954598424
2006-12-01,-0.0019047619047618536,0.02589311532294114,0.016346915427263964,-0.008695652173913104,-0.026627218934911157
2007-01-01,0.00190839694656475,0.05129913391072627,0.05409676371901706,0.043859649122807154,0.03647416413373872
2007-02-01,0.0019047619047618536,0.003582918982158345,0.005462685341109719,-0.008403361344537785,-0.0381231671554253
2007-03-01,0.0,-0.02302367941712191,-0.015645424836601363,-0.03389830508474578,-0.006707317073170627
2007-04-01,-0.0019011406844106071,0.0554851219330299,0.046582562144665385,0.028508771929824706,0.014732965009208066
2007-05-01,0.0,0.029958312725217207,0.02020262098772796,0.012793176972281328,0.048396854204476814
2007-06-01,0.0,0.06578857103656444,0.05563760736911649,0.0736842105263158,0.09809578765147142
2007-07-01,0.0019047619047618536,-0.006951596292481987,-0.0043629535538741715,-0.019607843137254832,-0.04939569101418817
2007-08-01,-0.04562737642585557,-0.0436651974764497,-0.04779602100436364,-0.06600000000000006,-0.1282476506357103
2007-09-01,-0.015936254980079556,-0.012854980457718823,-0.030505446707703054,-0.032119914346895206,0.07672796448953711
2007-10-01,-0.036437246963562875,0.007049022749118894,-0.007050152219195582,0.0022123893805310324,-0.04829210836277964
2007-11-01,-0.05672268907563016,-0.03379391845825186,-0.046655639825722184,-0.08388520971302427,-0.07363861386138615
2007-12-01,-0.055679287305122505,0.030648006585910936,-0.006897573154476144,-0.012048192771084487,0.019372077488309936
2008-01-01,-0.07075471698113212,-0.034255328860285705,-0.042865969277968374,-0.08780487804878034,-0.06356487549148093
2008-02-01,-0.24365482233502533,-0.021811565092043295,0.02913745130773515,0.0,0.0
2008-03-01,-0.12416107382550334,-0.016644924385176618,-0.0385863217545529,-0.06149732620320869,-0.1287613715885234
2008-04-01,-0.12643678160919547,0.05213118781476478,0.0445894263217097,0.04843304843304863,0.285140562248996
2008-05-01,-0.13157894736842102,0.03282975692904011,0.048479496898690355,0.05434782608695654,0.11124999999999985
2008-06-01,0.010101010101010166,0.08726516401781481,0.07025039541523737,0.05670103092783507,-0.09955005624296964
2008-07-01,0.004999999999999893,0.0010812384338676484,-0.030881139281807135,-0.02195121951219514,-0.03997501561524053
2008-08-01,-0.004975124378109319,-0.06615432547512712,-0.06390858319800374,-0.029925187032418865,-0.06896551724137923
2008-09-01,-0.09499999999999997,0.0018460854092525736,-0.033130937017369466,-0.05141388174807204,0.034940600978336844
2008-10-01,-0.4640883977900553,-0.019647892014297397,0.0019255596157632393,0.03252032520325199,0.0033760972316001503
2008-11-01,-0.5979381443298969,-0.04968522125096253,-0.07027888794251891,-0.07349081364829402,-0.07335127860026913
2008-12-01,-0.5897435897435898,-0.07346773424840325,-0.14876324258297902,-0.31444759206798867,-0.11837327523602037
2009-01-01,-0.0625,0.055451248681875454,0.01272145261879798,0.04132231404958686,0.047775947281713416
2009-02-01,0.4666666666666668,0.022540634061944065,0.005449739774925799,0.13888888888888884,0.003930817610062753
2009-03-01,-0.18181818181818188,-0.012916448215051668,-0.11929862597902396,-0.017421602787456525,0.03602192638997659
2009-04-01,-0.16666666666666663,-0.013061323032351524,0.04846601224728442,0.03900709219858167,0.05971277399848818
2009-05-01,0.19999999999999996,0.011277183884145892,0.062632073256633,0.12286689419795227,0.0563480741797433
2009-06-01,0.16666666666666674,0.04588776003870332,0.028034027509252546,0.1306990881458967,-0.07967589466576641
2009-07-01,-0.23809523809523803,-0.05430534033351064,0.027323285242201845,-0.043010752688172116,0.01687454145267786
2009-08-01,0.0,-0.04864388955464782,-0.028662586955384706,0.008426966292134797,-0.051948051948051854
2009-09-01,-0.0625,-0.005938303341902373,-0.015508050185773503,-0.05292479108635095,-0.0426179604261796
2009-10-01,-0.19999999999999996,-0.016369701828337968,-0.023710550784882156,-0.002941176470588225,0.11605723370429244
2009-11-01,0.0,0.008728572930907674,0.0530266954256422,0.002949852507374562,-0.10754985754985757
2009-12-01,0.0,0.009122185154295082,0.03402319642477125,0.055882352941176494,0.015163607342378427
2010-01-01,-0.08333333333333326,0.05924892814711513,0.02968794216768278,0.03899721448467974,0.028301886792452935
2010-02-01,0.18181818181818188,0.001365454013459333,0.014965646470955551,-0.01072386058981234,-0.00993883792048944
2010-03-01,0.23076923076923084,-0.029609428265316096,0.007163253249310664,0.01084010840108407,0.05096525096525095
